   team_id    |                     name                     | sport_name |                             logo                             
 NCAAB-24     | Stanford Cardinal                            | NCAAB      | https://sportslogos.com/ncaab/24.png
 NCAAB-2400   | NBA Team 2400                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2400.png
 NCAAB-2405   | NBA Team 2405                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2405.png
 NCAAB-2413   | NCAAB Team 2413                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2413.png
 NCAAB-2415   | NBA Team 2415                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2415.png
 NCAAB-242    | NBA Team 242                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/242.png
 NCAAB-2424   | NBA Team 2424                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2424.png
 NCAAB-2426   | NBA Team 2426                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2426.png
 NCAAB-2427   | NCAAB Team 2427                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2427.png
 NCAAB-2428   | NBA Team 2428                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2428.png
 NCAAB-2430   | NBA Team 2430                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2430.png
 NCAAB-2433   | NBA Team 2433                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2433.png
 NCAAB-2437   | NCAAB Team 2437                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2437.png
 NCAAB-2439   | NBA Team 2439                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2439.png
 NCAAB-2440   | NBA Team 2440                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2440.png
 NCAAB-2441   | NCAAB Team 2441                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2441.png
 NCAAB-2443   | NBA Team 2443                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2443.png
 NCAAB-2447   | NBA Team 2447                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2447.png
 NCAAB-2448   | NBA Team 2448                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2448.png
 NCAAB-2449   | NBA Team 2449                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2449.png
 NCAAB-245    | NBA Team 245                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/245.png
 NCAAB-2450   | NBA Team 2450                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2450.png
 NCAAB-2453   | NBA Team 2453                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2453.png
 NCAAB-2454   | NBA Team 2454                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2454.png
 NCAAB-2458   | NCAAB Team 2458                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2458.png
 NCAAB-2459   | NBA Team 2459                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2459.png
 NCAAB-2460   | NBA Team 2460                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2460.png
 NCAAB-2463   | NBA Team 2463                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2463.png
 NCAAB-2464   | NCAAB Team 2464                              | NCAAB      | https://sportslogos.com/ncaab/2464.png
 NCAAB-2466   | NBA Team 2466                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2466.png
 NCAAB-2473   | NCAAB Team 2473                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2473.png
 NCAAB-2474   | NBA Team 2474                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2474.png
 NCAAB-248    | NBA Team 248                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/248.png
 NCAAB-2483   | NBA Team 2483                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2483.png
 NCAAB-249    | NCAAB Team 249                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/249.png
 NCAAB-2492   | NBA Team 2492                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2492.png
 NCAAB-25     | California Golden Bears                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/25.png
 NCAAB-250    | NBA Team 250                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/250.png
 NCAAB-2501   | NBA Team 2501                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2501.png
 NCAAB-2502   | NBA Team 2502                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2502.png
 NCAAB-2504   | NBA Team 2504                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2504.png
 NCAAB-2506   | NBA Team 2506                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2506.png
 NCAAB-2507   | NBA Team 2507                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2507.png
 NCAAB-2509   | NBA Team 2509                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png
 NCAAB-251    | NBA Team 251                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/251.png
 NCAAB-2511   | NBA Team 2511                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2511.png
 NCAAB-2514   | NBA Team 2514                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2514.png
 NCAAB-2515   | NBA Team 2515                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2515.png
 NCAAB-2519   | NBA Team 2519                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2519.png
 NCAAB-252    | NBA Team 252                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/252.png
 NCAAB-2520   | NBA Team 2520                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2520.png
 NCAAB-2523   | NBA Team 2523                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2523.png
 NCAAB-2529   | NBA Team 2529                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2529.png
 NCAAB-253    | NCAAB Team 253                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/253.png
 NCAAB-2534   | NBA Team 2534                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2534.png
 NCAAB-2535   | NBA Team 2535                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2535.png
 NCAAB-2539   | NCAAB Team 2539                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2539.png
 NCAAB-254    | NBA Team 254                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/254.png
 NCAAB-2540   | NBA Team 2540                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2540.png
 NCAAB-2541   | NBA Team 2541                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2541.png
 NCAAB-2545   | NBA Team 2545                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2545.png
 NCAAB-2546   | NBA Team 2546                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2546.png
 NCAAB-2547   | NBA Team 2547                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2547.png
 NCAAB-2550   | NBA Team 2550                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2550.png
 NCAAB-256    | NCAAB Team 256                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/256.png
 NCAAB-2561   | NBA Team 2561                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2561.png
 NCAAB-2565   | NCAAB Team 2565                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2565.png
 NCAAB-2567   | NBA Team 2567                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2567.png
 NCAAB-2569   | NBA Team 2569                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2569.png
 NCAAB-2571   | NBA Team 2571                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2571.png
 NCAAB-2572   | NCAAB Team 2572                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2572.png
 NCAAB-2576   | NBA Team 2576                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2576.png
 NCAAB-2579   | NBA Team 2579                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2579.png
 NCAAB-258    | NBA Team 258                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/258.png
 NCAAB-2582   | NBA Team 2582                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2582.png
 NCAAB-259    | NBA Team 259                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/259.png
 NCAAB-2598   | NBA Team 2598                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2598.png
 NCAAB-2599   | St. John's Red Storm                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2599.png
 NCAAB-26     | UCLA Bruins                                  | NCAAB      | https://sportslogos.com/ncaab/26.png
 NCAAB-2603   | NBA Team 2603                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2603.png
 NCAAB-2608   | NBA Team 2608                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2608.png
 NCAAB-261    | NBA Team 261                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/261.png
 NCAAB-2612   | NBA Team 2612                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2612.png
 NCAAB-2615   | NBA Team 2615                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2615.png
 NCAAB-2617   | NBA Team 2617                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2617.png
 NCAAB-2619   | NBA Team 2619                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2619.png
 NCAAB-2623   | NCAAB Team 2623                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2623.png
 NCAAB-2627   | NBA Team 2627                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2627.png
 NCAAB-2628   | NBA Team 2628                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2628.png
 NCAAB-2630   | NBA Team 2630                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2630.png
 NCAAB-2633   | NBA Team 2633                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png
 NCAAB-2634   | NBA Team 2634                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2634.png
 NCAAB-2635   | NBA Team 2635                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2635.png
 NCAAB-2636   | NBA Team 2636                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2636.png
 NCAAB-2638   | NBA Team 2638                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2638.png
 NCAAB-264    | NBA Team 264                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/264.png
 NCAAB-2640   | NBA Team 2640                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2640.png
 NCAAB-2641   | Texas Tech Red Raiders                       | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png
 NCAAB-2643   | NBA Team 2643                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2643.png
 NCAAB-2649   | NBA Team 2649                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2649.png
 NCAAB-265    | NBA Team 265                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/265.png
 NCAAB-2653   | NBA Team 2653                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2653.png
 NCAAB-2670   | NBA Team 2670                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2670.png
 NCAAB-2674   | NBA Team 2674                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2674.png
 NCAAB-2678   | NBA Team 2678                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2678.png
 NCAAB-2681   | NCAAB Team 2681                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2681.png
 NCAAB-2684   | NBA Team 2684                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2684.png
 NCAAB-269    | NBA Team 269                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/269.png
 NCAAB-2692   | NBA Team 2692                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2692.png
 NCAAB-2698   | NBA Team 2698                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2698.png
 NCAAB-27     | UC Riverside Highlanders                     | NCAAB      | https://sportslogos.com/ncaab/27.png
 NCAAB-270    | NBA Team 270                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/270.png
 NCAAB-2706   | NBA Team 2706                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2706.png
 NCAAB-2710   | NCAAB Team 2710                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2710.png
 NCAAB-2711   | NBA Team 2711                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2711.png
 NCAAB-2717   | NBA Team 2717                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2717.png
 NCAAB-2729   | NBA Team 2729                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2729.png
 NCAAB-2737   | NBA Team 2737                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2737.png
 NCAAB-2739   | NCAAB Team 2739                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2739.png
 NCAAB-2747   | NBA Team 2747                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2747.png
 NCAAB-275    | NBA Team 275                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/275.png
 NCAAB-2750   | NCAAB Team 2750                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2750.png
 NCAAB-2751   | NBA Team 2751                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2751.png
 NCAAB-2752   | NBA Team 2752                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2752.png
 NCAAB-2754   | NBA Team 2754                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2754.png
 NCAAB-2755   | NBA Team 2755                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2755.png
 NCAAB-276    | NBA Team 276                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/276.png
 NCAAB-277    | NBA Team 277                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/277.png
 NCAAB-2771   | NCAAB Team 2771                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2771.png
 NCAAB-2772   | NBA Team 2772                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2772.png
 NCAAB-278    | NBA Team 278                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/278.png
 NCAAB-279    | NBA Team 279                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/279.png
 NCAAB-28     | UC San Diego Tritons                         | NCAAB      | https://sportslogos.com/ncaab/28.png
 NCAAB-2803   | NBA Team 2803                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2803.png
 NCAAB-2815   | NCAAB Team 2815                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2815.png
 NCAAB-282    | NCAAB Team 282                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/282.png
 NCAAB-2837   | NBA Team 2837                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2837.png
 NCAAB-284    | NBA Team 284                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/284.png
 NCAAB-2856   | NBA Team 2856                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2856.png
 NCAAB-2870   | NBA Team 2870                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2870.png
 NCAAB-288    | NBA Team 288                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/288.png
 NCAAB-2885   | NBA Team 2885                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2885.png
 NCAAB-290    | NBA Team 290                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/290.png
 NCAAB-2900   | NBA Team 2900                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2900.png
 NCAAB-2908   | NCAAB Team 2908                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2908.png
 NCAAB-2916   | NBA Team 2916                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2916.png
 NCAAB-292    | NBA Team 292                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/292.png
 NCAAB-2934   | NCAAB Team 2934                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2934.png
 NCAAB-2936   | NBA Team 2936                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/2936.png
 NCAAB-294    | NBA Team 294                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/294.png
 NCAAB-299    | NCAAB Team 299                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/299.png
 NCAAB-30     | USC Trojans                                  | NCAAB      | https://sportslogos.com/ncaab/30.png
 NCAAB-300    | NBA Team 300                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/300.png
 NCAAB-301    | NBA Team 301                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/301.png
 NCAAB-302    | NBA Team 302                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/302.png
 NCAAB-304    | NBA Team 304                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/304.png
 NCAAB-305    | NBA Team 305                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/305.png
 NCAAB-3077   | NBA Team 3077                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/3077.png
 NCAAB-3084   | NBA Team 3084                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/3084.png
 NCAAB-309    | NCAAB Team 309                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/309.png
 NCAAB-3101   | NCAAB Team 3101                              | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/3101.png
 NCAAB-311    | NCAAB Team 311                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/311.png
 NCAAB-3111   | NBA Team 3111                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/3111.png
 NCAAB-3120   | NBA Team 3120                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/3120.png
 NCAAB-314    | NBA Team 314                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/314.png
 NCAAB-315    | NBA Team 315                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/315.png
 NCAAB-322    | NBA Team 322                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/322.png
 NCAAB-324    | NBA Team 324                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/324.png
 NCAAB-325    | NCAAB Team 325                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/325.png
 NCAAB-326    | NBA Team 326                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/326.png
 NCAAB-328    | NBA Team 328                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/328.png
 NCAAB-331    | NCAAB Team 331                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/331.png
 NCAAB-333    | NBA Team 333                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/333.png
 NCAAB-338    | NCAAB Team 338                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/338.png
 NCAAB-339    | NBA Team 339                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/339.png
 NCAAB-344    | NBA Team 344                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/344.png
 NCAAB-349    | NBA Team 349                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/349.png
 NCAAB-350    | NCAAB Team 350                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/350.png
 NCAAB-356    | NBA Team 356                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/356.png
 NCAAB-357    | NBA Team 357                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/357.png
 NCAAB-36     | Colorado State Rams                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/36.png
 NCAAB-38     | Colorado Buffaloes                           | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/38.png
 NCAAB-399    | NBA Team 399                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/399.png
 NCAAB-41     | UConn Huskies                                | NCAAB      | https://sportslogos.com/ncaab/41.png
 NCAAB-43     | Yale Bulldogs                                | NCAAB      | https://sportslogos.com/ncaab/43.png
 NCAAB-44     | American University Eagles                   | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/44.png
 NCAAB-45     | George Washington Revolutionaries            | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/45.png
 NCAAB-46     | Georgetown Hoyas                             | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/46.png
 NCAAB-47     | Howard Bison                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/47.png
 NCAAB-48     | Delaware Blue Hens                           | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/48.png
 NCAAB-5      | UAB Blazers                                  | NCAAB      | https://sportslogos.com/ncaab/5.png
 NCAAB-50     | Florida A&M Rattlers                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/50.png
 NCAAB-52     | Florida State Seminoles                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/52.png
 NCAAB-526    | NBA Team 526                                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/526.png
 NCAAB-55     | Jacksonville State Gamecocks                 | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/55.png
 NCAAB-56     | Stetson Hatters                              | NCAAB      | https://sportslogos.com/ncaab/56.png
 NCAAB-57     | Florida Gators                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/57.png
 NCAAB-58     | South Florida Bulls                          | NCAAB      | https://sportslogos.com/ncaab/58.png
 NCAAB-59     | Georgia Tech Yellow Jackets                  | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/59.png
 NCAAB-6      | South Alabama Jaguars                        | NCAAB      | https://sportslogos.com/ncaab/6.png
 NCAAB-60     | NBA Team 60                                  | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/60.png
 NCAAB-61     | Georgia Bulldogs                             | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/61.png
 NCAAB-62     | Hawai'i Rainbow Warriors                     | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/62.png
 NCAAB-66     | Iowa State Cyclones                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/66.png
 NCAAB-68     | Boise State Broncos                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/68.png
 NCAAB-70     | Idaho Vandals                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/70.png
 NCAAB-71     | Bradley Braves                               | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/71.png
 NCAAB-77     | Northwestern Wildcats                        | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/77.png
 NCAAB-79     | Southern Illinois Salukis                    | NCAAB      | https://sportslogos.com/ncaab/79.png
 NCAAB-8      | Arkansas Razorbacks                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/8.png
 NCAAB-82     | UIC Flames                                   | NCAAB      | https://sportslogos.com/ncaab/82.png
 NCAAB-84     | Indiana Hoosiers                             | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/84.png
 NCAAB-85     | IU Indianapolis Jaguars                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/85.png
 NCAAB-87     | Notre Dame Fighting Irish                    | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/87.png
 NCAAB-88     | NCAAB Team 88                                | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/88.png
 NCAAB-9      | Arizona State Sun Devils                     | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/9.png
 NCAAB-91     | Bellarmine Knights                           | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/91.png
 NCAAB-93     | Murray State Racers                          | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/93.png
 NCAAB-94     | Northern Kentucky Norse                      | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/94.png
 NCAAB-96     | Kentucky Wildcats                            | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/96.png
 NCAAB-97     | Louisville Cardinals                         | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/97.png
 NCAAB-98     | Western Kentucky Hilltoppers                 | NCAAB      | https://sportslogos.com/ncaab/98.png
 NCAAB-99     | LSU Tigers                                   | NCAAB      | https://a.espncdn.com/i/teamlogos/ncaa/500/99.png
 NCAAF_135    | Minnesota Golden Gophers                     | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_142    | Missouri Tigers                              | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_150    | Duke Blue Devils                             | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_164    | Rutgers Scarlet Knights                      | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_195    | Ohio Bobcats                                 | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_2      | Auburn Tigers                                | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_201    | Oklahoma Sooners                             | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_218    | Temple Owls                                  | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_228    | Clemson Tigers                               | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_235    | Memphis Tigers                               | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_238    | Vanderbilt Commodores                        | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_239    | Baylor Bears                                 | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_24     | Stanford Cardinal                            | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_242    | Rice Owls                                    | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_248    | Houston Cougars                              | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_252    | BYU Cougars                                  | NCAAF      | https://sportslogos.com/default_numeric.png
 NCAAF_258    | Virginia Cavaliers                           | NCAAF      | https://sportslogos.com/default_numeric.png
